SOIL_LANDSCAPE_ID,ERI_WIND_1981_VAL,ERI_WIND_1981_CLASS,ERI_WIND_1981_CLASS_EN,ERI_WIND_1981_CLASS_FR,ERI_WIND_1986_VAL,ERI_WIND_1986_CLASS,ERI_WIND_1986_CLASS_EN,ERI_WIND_1986_CLASS_FR,ERI_WIND_1991_VAL,ERI_WIND_1991_CLASS,ERI_WIND_1991_CLASS_EN,ERI_WIND_1991_CLASS_FR,ERI_WIND_1996_VAL,ERI_WIND_1996_CLASS,ERI_WIND_1996_CLASS_EN,ERI_WIND_1996_CLASS_FR,ERI_WIND_2001_VAL,ERI_WIND_2001_CLASS,ERI_WIND_2001_CLASS_EN,ERI_WIND_2001_CLASS_FR,ERI_WIND_2006_VAL,ERI_WIND_2006_CLASS,ERI_WIND_2006_CLASS_EN,ERI_WIND_2006_CLASS_FR,ERI_WIND_2011_VAL,ERI_WIND_2011_CLASS,ERI_WIND_2011_CLASS_EN,ERI_WIND_2011_CLASS_FR,ERI_WIND_2016_VAL,ERI_WIND_2016_CLASS,ERI_WIND_2016_CLASS_EN,ERI_WIND_2016_CLASS_FR,ERI_WIND_2021_VAL,ERI_WIND_2021_CLASS,ERI_WIND_2021_CLASS_EN,ERI_WIND_2021_CLASS_FR,ERI_WIND_81_21_CHG_VAL,ERI_WIND_81_21_CHG_CLASS,ERI_WIND_81_21_CHG_CLASS_EN,ERI_WIND_81_21_CHG_CLASS_FR
820002,7.287,2,Low,Faible,6.468,2,Low,Faible,5.063,1,Very Low,Très faible,5.956,1,Very Low,Très faible,4.296,1,Very Low,Très faible,2.689,1,Very Low,Très faible,1.444,1,Very Low,Très faible,0.924,1,Very Low,Très faible,0.993,1,Very Low,Très faible,-6.294,-2,Large Decrease,Grande diminuation
820003,8.079,2,Low,Faible,7.144,2,Low,Faible,5.634,1,Very Low,Très faible,6.468,2,Low,Faible,4.344,1,Very Low,Très faible,2.776,1,Very Low,Très faible,1.474,1,Very Low,Très faible,0.965,1,Very Low,Très faible,0.921,1,Very Low,Très faible,-7.158,-2,Large Decrease,Grande diminuation
820004,7.487,2,Low,Faible,6.608,2,Low,Faible,5.229,1,Very Low,Très faible,6.221,2,Low,Faible,4.347,1,Very Low,Très faible,2.867,1,Very Low,Très faible,1.56,1,Very Low,Très faible,0.964,1,Very Low,Très faible,1.015,1,Very Low,Très faible,-6.472,-2,Large Decrease,Grande diminuation
820005,7.532,2,Low,Faible,6.545,2,Low,Faible,5.134,1,Very Low,Très faible,6.071,2,Low,Faible,4.342,1,Very Low,Très faible,2.761,1,Very Low,Très faible,1.553,1,Very Low,Très faible,0.988,1,Very Low,Très faible,1.056,1,Very Low,Très faible,-6.476,-2,Large Decrease,Grande diminuation
821001,5.658,1,Very Low,Très faible,4.981,1,Very Low,Très faible,4.282,1,Very Low,Très faible,4.277,1,Very Low,Très faible,3.676,1,Very Low,Très faible,2.501,1,Very Low,Très faible,1.643,1,Very Low,Très faible,1.19,1,Very Low,Très faible,1.246,1,Very Low,Très faible,-4.412,-1,Decrease,Diminuation
821002,11.911,3,Moderate,Moyen,10.458,2,Low,Faible,9.304,2,Low,Faible,9.12,2,Low,Faible,7.377,2,Low,Faible,4.879,1,Very Low,Très faible,3.047,1,Very Low,Très faible,2.043,1,Very Low,Très faible,2.116,1,Very Low,Très faible,-9.795,-2,Large Decrease,Grande diminuation
821003,2.189,1,Very Low,Très faible,2.003,1,Very Low,Très faible,1.732,1,Very Low,Très faible,1.687,1,Very Low,Très faible,1.403,1,Very Low,Très faible,0.835,1,Very Low,Très faible,0.498,1,Very Low,Très faible,0.401,1,Very Low,Très faible,0.419,1,Very Low,Très faible,-1.77,-1,Decrease,Diminuation
821004,2.926,1,Very Low,Très faible,2.647,1,Very Low,Très faible,2.292,1,Very Low,Très faible,2.231,1,Very Low,Très faible,1.783,1,Very Low,Très faible,1.124,1,Very Low,Très faible,0.687,1,Very Low,Très faible,0.535,1,Very Low,Très faible,0.559,1,Very Low,Très faible,-2.367,-1,Decrease,Diminuation
821005,4.1,1,Very Low,Très faible,3.708,1,Very Low,Très faible,3.238,1,Very Low,Très faible,3.347,1,Very Low,Très faible,2.498,1,Very Low,Très faible,1.698,1,Very Low,Très faible,0.976,1,Very Low,Très faible,0.736,1,Very Low,Très faible,0.726,1,Very Low,Très faible,-3.374,-1,Decrease,Diminuation
821006,8.626,2,Low,Faible,7.803,2,Low,Faible,6.794,2,Low,Faible,6.77,2,Low,Faible,5.353,1,Very Low,Très faible,3.606,1,Very Low,Très faible,2.196,1,Very Low,Très faible,1.53,1,Very Low,Très faible,1.509,1,Very Low,Très faible,-7.117,-2,Large Decrease,Grande diminuation
821007,3.844,1,Very Low,Très faible,3.576,1,Very Low,Très faible,3.07,1,Very Low,Très faible,2.979,1,Very Low,Très faible,2.229,1,Very Low,Très faible,1.353,1,Very Low,Très faible,0.646,1,Very Low,Très faible,0.473,1,Very Low,Très faible,0.526,1,Very Low,Très faible,-3.318,-1,Decrease,Diminuation
821008,2.449,1,Very Low,Très faible,2.267,1,Very Low,Très faible,1.97,1,Very Low,Très faible,2.059,1,Very Low,Très faible,1.484,1,Very Low,Très faible,0.979,1,Very Low,Très faible,0.49,1,Very Low,Très faible,0.319,1,Very Low,Très faible,0.363,1,Very Low,Très faible,-2.086,-1,Decrease,Diminuation
821009,1.993,1,Very Low,Très faible,1.819,1,Very Low,Très faible,1.599,1,Very Low,Très faible,1.565,1,Very Low,Très faible,1.15,1,Very Low,Très faible,0.688,1,Very Low,Très faible,0.329,1,Very Low,Très faible,0.241,1,Very Low,Très faible,0.298,1,Very Low,Très faible,-1.695,-1,Decrease,Diminuation
822001,5.585,1,Very Low,Très faible,5.349,1,Very Low,Très faible,4.778,1,Very Low,Très faible,3.288,1,Very Low,Très faible,3.309,1,Very Low,Très faible,1.789,1,Very Low,Très faible,1.21,1,Very Low,Très faible,1.108,1,Very Low,Très faible,0.841,1,Very Low,Très faible,-4.744,-1,Decrease,Diminuation
822002,6.282,2,Low,Faible,5.911,1,Very Low,Très faible,5.307,1,Very Low,Très faible,3.798,1,Very Low,Très faible,3.65,1,Very Low,Très faible,2.022,1,Very Low,Très faible,1.43,1,Very Low,Très faible,1.249,1,Very Low,Très faible,0.966,1,Very Low,Très faible,-5.316,-1,Decrease,Diminuation
822003,9.009,2,Low,Faible,8.63,2,Low,Faible,7.719,2,Low,Faible,5.441,1,Very Low,Très faible,5.425,1,Very Low,Très faible,2.995,1,Very Low,Très faible,1.998,1,Very Low,Très faible,1.995,1,Very Low,Très faible,1.571,1,Very Low,Très faible,-7.438,-2,Large Decrease,Grande diminuation
822004,4.981,1,Very Low,Très faible,4.703,1,Very Low,Très faible,4.223,1,Very Low,Très faible,3.073,1,Very Low,Très faible,3.22,1,Very Low,Très faible,1.767,1,Very Low,Très faible,1.316,1,Very Low,Très faible,1.148,1,Very Low,Très faible,0.9,1,Very Low,Très faible,-4.081,-1,Decrease,Diminuation
822005,16.849,3,Moderate,Moyen,16.572,3,Moderate,Moyen,15.173,3,Moderate,Moyen,11.008,3,Moderate,Moyen,10.707,2,Low,Faible,6.117,2,Low,Faible,4.757,1,Very Low,Très faible,3.939,1,Very Low,Très faible,3.107,1,Very Low,Très faible,-13.742,-2,Large Decrease,Grande diminuation
822006,5.699,1,Very Low,Très faible,5.913,1,Very Low,Très faible,5.218,1,Very Low,Très faible,3.901,1,Very Low,Très faible,3.813,1,Very Low,Très faible,1.959,1,Very Low,Très faible,1.285,1,Very Low,Très faible,1.146,1,Very Low,Très faible,0.895,1,Very Low,Très faible,-4.804,-1,Decrease,Diminuation
822007,5.085,1,Very Low,Très faible,4.787,1,Very Low,Très faible,4.357,1,Very Low,Très faible,3.04,1,Very Low,Très faible,2.966,1,Very Low,Très faible,1.612,1,Very Low,Très faible,1.083,1,Very Low,Très faible,0.863,1,Very Low,Très faible,0.648,1,Very Low,Très faible,-4.437,-1,Decrease,Diminuation
823001,5.894,1,Very Low,Très faible,5.77,1,Very Low,Très faible,5.519,1,Very Low,Très faible,5.165,1,Very Low,Très faible,3.965,1,Very Low,Très faible,4.115,1,Very Low,Très faible,3.498,1,Very Low,Très faible,2.757,1,Very Low,Très faible,2.575,1,Very Low,Très faible,-3.319,-1,Decrease,Diminuation
823002,4.207,1,Very Low,Très faible,4.134,1,Very Low,Très faible,3.88,1,Very Low,Très faible,3.543,1,Very Low,Très faible,2.726,1,Very Low,Très faible,2.69,1,Very Low,Très faible,2.332,1,Very Low,Très faible,1.887,1,Very Low,Très faible,1.782,1,Very Low,Très faible,-2.425,-1,Decrease,Diminuation
823003,18.908,3,Moderate,Moyen,18.774,3,Moderate,Moyen,17.269,3,Moderate,Moyen,16.17,3,Moderate,Moyen,12.396,3,Moderate,Moyen,11.675,3,Moderate,Moyen,9.804,2,Low,Faible,8.635,2,Low,Faible,8.148,2,Low,Faible,-10.76,-2,Large Decrease,Grande diminuation
823004,3.781,1,Very Low,Très faible,3.551,1,Very Low,Très faible,3.767,1,Very Low,Très faible,3.443,1,Very Low,Très faible,2.573,1,Very Low,Très faible,2.345,1,Very Low,Très faible,1.999,1,Very Low,Très faible,1.578,1,Very Low,Très faible,1.527,1,Very Low,Très faible,-2.254,-1,Decrease,Diminuation
823005,12.742,3,Moderate,Moyen,12.467,3,Moderate,Moyen,12.091,3,Moderate,Moyen,11.025,3,Moderate,Moyen,8.718,2,Low,Faible,8.335,2,Low,Faible,6.987,2,Low,Faible,5.422,1,Very Low,Très faible,5.254,1,Very Low,Très faible,-7.488,-2,Large Decrease,Grande diminuation
823006,23.517,4,High,Élevé,23.294,4,High,Élevé,22.493,4,High,Élevé,20.304,3,Moderate,Moyen,16.561,3,Moderate,Moyen,15.167,3,Moderate,Moyen,12.839,3,Moderate,Moyen,10.415,2,Low,Faible,10.165,2,Low,Faible,-13.352,-2,Large Decrease,Grande diminuation
823007,7.594,2,Low,Faible,7.336,2,Low,Faible,7.554,2,Low,Faible,7.116,2,Low,Faible,5.21,1,Very Low,Très faible,5.085,1,Very Low,Très faible,4.292,1,Very Low,Très faible,3.325,1,Very Low,Très faible,3.245,1,Very Low,Très faible,-4.349,-1,Decrease,Diminuation
823008,16.072,3,Moderate,Moyen,15.284,3,Moderate,Moyen,15.222,3,Moderate,Moyen,13.487,3,Moderate,Moyen,10.177,2,Low,Faible,8.771,2,Low,Faible,7.272,2,Low,Faible,5.618,1,Very Low,Très faible,5.3,1,Very Low,Très faible,-10.772,-2,Large Decrease,Grande diminuation
824001,16.884,3,Moderate,Moyen,16.457,3,Moderate,Moyen,14.69,3,Moderate,Moyen,11.656,3,Moderate,Moyen,9.275,2,Low,Faible,5.718,1,Very Low,Très faible,3.312,1,Very Low,Très faible,2.392,1,Very Low,Très faible,2.74,1,Very Low,Très faible,-14.144,-2,Large Decrease,Grande diminuation
824002,19.019,3,Moderate,Moyen,17.838,3,Moderate,Moyen,15.873,3,Moderate,Moyen,13.372,3,Moderate,Moyen,10.116,2,Low,Faible,6.683,2,Low,Faible,3.801,1,Very Low,Très faible,2.646,1,Very Low,Très faible,3.062,1,Very Low,Très faible,-15.957,-2,Large Decrease,Grande diminuation
824003,23.249,4,High,Élevé,21.778,3,Moderate,Moyen,19.787,3,Moderate,Moyen,16.242,3,Moderate,Moyen,12.677,3,Moderate,Moyen,8.202,2,Low,Faible,5.013,1,Very Low,Très faible,3.664,1,Very Low,Très faible,4.248,1,Very Low,Très faible,-19.001,-2,Large Decrease,Grande diminuation
824004,23.512,4,High,Élevé,22.31,4,High,Élevé,19.444,3,Moderate,Moyen,16.325,3,Moderate,Moyen,11.773,3,Moderate,Moyen,7.962,2,Low,Faible,4.355,1,Very Low,Très faible,3.447,1,Very Low,Très faible,4.075,1,Very Low,Très faible,-19.437,-2,Large Decrease,Grande diminuation
824005,6.273,2,Low,Faible,5.998,1,Very Low,Très faible,5.278,1,Very Low,Très faible,4.48,1,Very Low,Très faible,3.169,1,Very Low,Très faible,1.971,1,Very Low,Très faible,0.968,1,Very Low,Très faible,0.672,1,Very Low,Très faible,0.836,1,Very Low,Très faible,-5.437,-1,Decrease,Diminuation
824006,5.538,1,Very Low,Très faible,5.317,1,Very Low,Très faible,4.699,1,Very Low,Très faible,4.124,1,Very Low,Très faible,2.797,1,Very Low,Très faible,1.762,1,Very Low,Très faible,0.798,1,Very Low,Très faible,0.556,1,Very Low,Très faible,0.718,1,Very Low,Très faible,-4.82,-1,Decrease,Diminuation
824007,8.144,2,Low,Faible,7.817,2,Low,Faible,6.64,2,Low,Faible,5.62,1,Very Low,Très faible,3.899,1,Very Low,Très faible,2.39,1,Very Low,Très faible,1.076,1,Very Low,Très faible,0.747,1,Very Low,Très faible,0.956,1,Very Low,Très faible,-7.188,-2,Large Decrease,Grande diminuation
824008,4.793,1,Very Low,Très faible,4.646,1,Very Low,Très faible,4.136,1,Very Low,Très faible,3.554,1,Very Low,Très faible,2.478,1,Very Low,Très faible,1.511,1,Very Low,Très faible,0.64,1,Very Low,Très faible,0.458,1,Very Low,Très faible,0.609,1,Very Low,Très faible,-4.184,-1,Decrease,Diminuation
825001,6.131,2,Low,Faible,5.887,1,Very Low,Très faible,5.256,1,Very Low,Très faible,4.884,1,Very Low,Très faible,3.229,1,Very Low,Très faible,1.781,1,Very Low,Très faible,0.998,1,Very Low,Très faible,0.624,1,Very Low,Très faible,0.615,1,Very Low,Très faible,-5.516,-1,Decrease,Diminuation
825002,8.239,2,Low,Faible,8.045,2,Low,Faible,7.108,2,Low,Faible,6.624,2,Low,Faible,3.985,1,Very Low,Très faible,2.089,1,Very Low,Très faible,1.163,1,Very Low,Très faible,0.678,1,Very Low,Très faible,0.662,1,Very Low,Très faible,-7.577,-2,Large Decrease,Grande diminuation
825003,4.569,1,Very Low,Très faible,4.328,1,Very Low,Très faible,3.876,1,Very Low,Très faible,3.653,1,Very Low,Très faible,2.333,1,Very Low,Très faible,1.195,1,Very Low,Très faible,0.79,1,Very Low,Très faible,0.361,1,Very Low,Très faible,0.368,1,Very Low,Très faible,-4.201,-1,Decrease,Diminuation
825004,9.338,2,Low,Faible,8.964,2,Low,Faible,8.007,2,Low,Faible,7.5,2,Low,Faible,4.724,1,Very Low,Très faible,2.722,1,Very Low,Très faible,1.436,1,Very Low,Très faible,0.928,1,Very Low,Très faible,0.944,1,Very Low,Très faible,-8.394,-2,Large Decrease,Grande diminuation
825005,6.083,2,Low,Faible,5.7,1,Very Low,Très faible,5.074,1,Very Low,Très faible,4.952,1,Very Low,Très faible,3.323,1,Very Low,Très faible,1.843,1,Very Low,Très faible,0.969,1,Very Low,Très faible,0.586,1,Very Low,Très faible,0.623,1,Very Low,Très faible,-5.46,-1,Decrease,Diminuation
825006,5.725,1,Very Low,Très faible,5.459,1,Very Low,Très faible,4.987,1,Very Low,Très faible,4.609,1,Very Low,Très faible,3.031,1,Very Low,Très faible,1.691,1,Very Low,Très faible,0.914,1,Very Low,Très faible,0.57,1,Very Low,Très faible,0.508,1,Very Low,Très faible,-5.217,-1,Decrease,Diminuation
825007,9.61,2,Low,Faible,9.201,2,Low,Faible,8.329,2,Low,Faible,7.857,2,Low,Faible,5.16,1,Very Low,Très faible,2.93,1,Very Low,Très faible,1.585,1,Very Low,Très faible,1.016,1,Very Low,Très faible,0.971,1,Very Low,Très faible,-8.639,-2,Large Decrease,Grande diminuation
825008,7.158,2,Low,Faible,6.888,2,Low,Faible,6.137,2,Low,Faible,5.787,1,Very Low,Très faible,3.89,1,Very Low,Très faible,2.236,1,Very Low,Très faible,1.182,1,Very Low,Très faible,0.657,1,Very Low,Très faible,0.628,1,Very Low,Très faible,-6.53,-2,Large Decrease,Grande diminuation
825009,6.465,2,Low,Faible,6.233,2,Low,Faible,5.547,1,Very Low,Très faible,5.361,1,Very Low,Très faible,3.224,1,Very Low,Très faible,1.84,1,Very Low,Très faible,1.037,1,Very Low,Très faible,0.612,1,Very Low,Très faible,0.628,1,Very Low,Très faible,-5.837,-1,Decrease,Diminuation
825010,6.504,2,Low,Faible,6.301,2,Low,Faible,5.636,1,Very Low,Très faible,5.48,1,Very Low,Très faible,3.224,1,Very Low,Très faible,1.834,1,Very Low,Très faible,0.999,1,Very Low,Très faible,0.6,1,Very Low,Très faible,0.635,1,Very Low,Très faible,-5.869,-1,Decrease,Diminuation
825011,6.018,2,Low,Faible,5.796,1,Very Low,Très faible,5.201,1,Very Low,Très faible,4.865,1,Very Low,Très faible,3.068,1,Very Low,Très faible,1.768,1,Very Low,Très faible,0.987,1,Very Low,Très faible,0.632,1,Very Low,Très faible,0.671,1,Very Low,Très faible,-5.347,-1,Decrease,Diminuation
825012,7.249,2,Low,Faible,6.938,2,Low,Faible,6.221,2,Low,Faible,5.822,1,Very Low,Très faible,3.659,1,Very Low,Très faible,2.108,1,Very Low,Très faible,1.117,1,Very Low,Très faible,0.769,1,Very Low,Très faible,0.729,1,Very Low,Très faible,-6.52,-2,Large Decrease,Grande diminuation
825013,5.467,1,Very Low,Très faible,5.287,1,Very Low,Très faible,4.862,1,Very Low,Très faible,4.55,1,Very Low,Très faible,2.697,1,Very Low,Très faible,1.53,1,Very Low,Très faible,0.77,1,Very Low,Très faible,0.449,1,Very Low,Très faible,0.452,1,Very Low,Très faible,-5.015,-1,Decrease,Diminuation
825014,7.334,2,Low,Faible,7.13,2,Low,Faible,6.39,2,Low,Faible,6.021,2,Low,Faible,3.55,1,Very Low,Très faible,2.048,1,Very Low,Très faible,0.971,1,Very Low,Très faible,0.669,1,Very Low,Très faible,0.689,1,Very Low,Très faible,-6.645,-2,Large Decrease,Grande diminuation
825015,6.472,2,Low,Faible,6.199,2,Low,Faible,5.566,1,Very Low,Très faible,5.044,1,Very Low,Très faible,3.159,1,Very Low,Très faible,1.841,1,Very Low,Très faible,0.981,1,Very Low,Très faible,0.615,1,Very Low,Très faible,0.616,1,Very Low,Très faible,-5.856,-1,Decrease,Diminuation
825016,5.754,1,Very Low,Très faible,5.488,1,Very Low,Très faible,4.904,1,Very Low,Très faible,4.322,1,Very Low,Très faible,2.752,1,Very Low,Très faible,1.643,1,Very Low,Très faible,0.912,1,Very Low,Très faible,0.577,1,Very Low,Très faible,0.603,1,Very Low,Très faible,-5.151,-1,Decrease,Diminuation
825017,5.386,1,Very Low,Très faible,5.199,1,Very Low,Très faible,4.763,1,Very Low,Très faible,4.435,1,Very Low,Très faible,2.645,1,Very Low,Très faible,1.514,1,Very Low,Très faible,0.78,1,Very Low,Très faible,0.468,1,Very Low,Très faible,0.497,1,Very Low,Très faible,-4.889,-1,Decrease,Diminuation
826001,7.691,2,Low,Faible,7.222,2,Low,Faible,6.49,2,Low,Faible,5.205,1,Very Low,Très faible,4.752,1,Very Low,Très faible,2.386,1,Very Low,Très faible,1.7,1,Very Low,Très faible,1.284,1,Very Low,Très faible,1.151,1,Very Low,Très faible,-6.54,-2,Large Decrease,Grande diminuation
826002,5.021,1,Very Low,Très faible,4.669,1,Very Low,Très faible,4.202,1,Very Low,Très faible,3.392,1,Very Low,Très faible,3.002,1,Very Low,Très faible,1.466,1,Very Low,Très faible,0.958,1,Very Low,Très faible,0.689,1,Very Low,Très faible,0.551,1,Very Low,Très faible,-4.47,-1,Decrease,Diminuation
826003,7.456,2,Low,Faible,6.973,2,Low,Faible,6.224,2,Low,Faible,5.015,1,Very Low,Très faible,4.4,1,Very Low,Très faible,2.293,1,Very Low,Très faible,1.447,1,Very Low,Très faible,1.117,1,Very Low,Très faible,1.015,1,Very Low,Très faible,-6.441,-2,Large Decrease,Grande diminuation
826004,11.746,3,Moderate,Moyen,11.36,3,Moderate,Moyen,10.184,2,Low,Faible,8.159,2,Low,Faible,7.055,2,Low,Faible,3.542,1,Very Low,Très faible,2.306,1,Very Low,Très faible,1.762,1,Very Low,Très faible,1.514,1,Very Low,Très faible,-10.232,-2,Large Decrease,Grande diminuation
826005,5.173,1,Very Low,Très faible,4.89,1,Very Low,Très faible,4.38,1,Very Low,Très faible,3.539,1,Very Low,Très faible,3.1,1,Very Low,Très faible,1.519,1,Very Low,Très faible,0.991,1,Very Low,Très faible,0.705,1,Very Low,Très faible,0.556,1,Very Low,Très faible,-4.617,-1,Decrease,Diminuation
826006,6.646,2,Low,Faible,6.178,2,Low,Faible,5.517,1,Very Low,Très faible,4.576,1,Very Low,Très faible,4.129,1,Very Low,Très faible,2.015,1,Very Low,Très faible,1.327,1,Very Low,Très faible,1.009,1,Very Low,Très faible,0.871,1,Very Low,Très faible,-5.775,-1,Decrease,Diminuation
826007,5.641,1,Very Low,Très faible,5.28,1,Very Low,Très faible,4.657,1,Very Low,Très faible,3.783,1,Very Low,Très faible,3.359,1,Very Low,Très faible,1.684,1,Very Low,Très faible,1.133,1,Very Low,Très faible,0.835,1,Very Low,Très faible,0.748,1,Very Low,Très faible,-4.893,-1,Decrease,Diminuation
826008,5.22,1,Very Low,Très faible,4.87,1,Very Low,Très faible,4.302,1,Very Low,Très faible,3.414,1,Very Low,Très faible,2.924,1,Very Low,Très faible,1.557,1,Very Low,Très faible,1.035,1,Very Low,Très faible,0.744,1,Very Low,Très faible,0.675,1,Very Low,Très faible,-4.545,-1,Decrease,Diminuation
826009,4.971,1,Very Low,Très faible,4.594,1,Very Low,Très faible,4.041,1,Very Low,Très faible,3.336,1,Very Low,Très faible,3.065,1,Very Low,Très faible,1.528,1,Very Low,Très faible,1.148,1,Very Low,Très faible,0.855,1,Very Low,Très faible,0.816,1,Very Low,Très faible,-4.155,-1,Decrease,Diminuation
826010,4.88,1,Very Low,Très faible,4.585,1,Very Low,Très faible,4.005,1,Very Low,Très faible,3.273,1,Very Low,Très faible,2.891,1,Very Low,Très faible,1.402,1,Very Low,Très faible,0.863,1,Very Low,Très faible,0.662,1,Very Low,Très faible,0.521,1,Very Low,Très faible,-4.359,-1,Decrease,Diminuation
826011,7.209,2,Low,Faible,6.801,2,Low,Faible,5.991,1,Very Low,Très faible,4.961,1,Very Low,Très faible,4.373,1,Very Low,Très faible,2.121,1,Very Low,Très faible,1.421,1,Very Low,Très faible,1.11,1,Very Low,Très faible,0.849,1,Very Low,Très faible,-6.36,-2,Large Decrease,Grande diminuation
826012,6.71,2,Low,Faible,6.359,2,Low,Faible,5.653,1,Very Low,Très faible,4.59,1,Very Low,Très faible,4.197,1,Very Low,Très faible,2.112,1,Very Low,Très faible,1.561,1,Very Low,Très faible,1.039,1,Very Low,Très faible,0.956,1,Very Low,Très faible,-5.754,-1,Decrease,Diminuation
826013,5.243,1,Very Low,Très faible,4.832,1,Very Low,Très faible,4.316,1,Very Low,Très faible,3.465,1,Very Low,Très faible,3.084,1,Very Low,Très faible,1.573,1,Very Low,Très faible,1.08,1,Very Low,Très faible,0.745,1,Very Low,Très faible,0.676,1,Very Low,Très faible,-4.567,-1,Decrease,Diminuation
826014,6.557,2,Low,Faible,6.141,2,Low,Faible,5.481,1,Very Low,Très faible,4.533,1,Very Low,Très faible,3.934,1,Very Low,Très faible,1.953,1,Very Low,Très faible,1.286,1,Very Low,Très faible,0.981,1,Very Low,Très faible,0.863,1,Very Low,Très faible,-5.694,-1,Decrease,Diminuation
826015,4.732,1,Very Low,Très faible,4.423,1,Very Low,Très faible,3.87,1,Very Low,Très faible,3.162,1,Very Low,Très faible,2.731,1,Very Low,Très faible,1.385,1,Very Low,Très faible,0.913,1,Very Low,Très faible,0.68,1,Very Low,Très faible,0.607,1,Very Low,Très faible,-4.125,-1,Decrease,Diminuation
826016,17.205,3,Moderate,Moyen,16.109,3,Moderate,Moyen,14.41,3,Moderate,Moyen,12.002,3,Moderate,Moyen,10.237,2,Low,Faible,5.401,1,Very Low,Très faible,3.792,1,Very Low,Très faible,3.137,1,Very Low,Très faible,2.877,1,Very Low,Très faible,-14.328,-2,Large Decrease,Grande diminuation
826017,9.066,2,Low,Faible,8.694,2,Low,Faible,7.815,2,Low,Faible,6.603,2,Low,Faible,5.743,1,Very Low,Très faible,2.757,1,Very Low,Très faible,1.856,1,Very Low,Très faible,1.36,1,Very Low,Très faible,1.09,1,Very Low,Très faible,-7.976,-2,Large Decrease,Grande diminuation
826018,4.586,1,Very Low,Très faible,4.252,1,Very Low,Très faible,3.742,1,Very Low,Très faible,3.026,1,Very Low,Très faible,2.629,1,Very Low,Très faible,1.403,1,Very Low,Très faible,0.964,1,Very Low,Très faible,0.624,1,Very Low,Très faible,0.547,1,Very Low,Très faible,-4.039,-1,Decrease,Diminuation
826019,5.142,1,Very Low,Très faible,4.77,1,Very Low,Très faible,4.221,1,Very Low,Très faible,3.408,1,Very Low,Très faible,2.881,1,Very Low,Très faible,1.471,1,Very Low,Très faible,0.955,1,Very Low,Très faible,0.682,1,Very Low,Très faible,0.588,1,Very Low,Très faible,-4.554,-1,Decrease,Diminuation
826020,5.22,1,Very Low,Très faible,4.966,1,Very Low,Très faible,4.425,1,Very Low,Très faible,3.667,1,Very Low,Très faible,3.176,1,Very Low,Très faible,1.445,1,Very Low,Très faible,0.869,1,Very Low,Très faible,0.638,1,Very Low,Très faible,0.482,1,Very Low,Très faible,-4.738,-1,Decrease,Diminuation
